"iso","scope","quintile","gender","year_survey","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access"
"CRI","urban","3","female",2020,5111238,0.0583530447411696,123847.337840816,159341.671875,554210.212512108,1339166.65625,0.981,0.0148,NA,0.996,0.996,0.996,0.00413,0,NA,NA,NA,0.996,1,NA,NA,NA,NA,0.998,0.279,0.711,0,0.00944,0.279,0.71,0,0.00944,0.99,0.999,0.989,0.998,0.000754,0.0102,0.00174,0.000754
"CRI","urban","4","female",2020,5111238,0.0577474323087095,219087.97481844,306833.328125,891491.494307711,2111816.75,0.979,0.0168,NA,0.996,0.996,0.996,0.00401,0,NA,NA,NA,0.996,1,NA,NA,NA,NA,0.997,0.321,0.677,0,0,0.321,0.676,0,0,0.998,0.998,0.997,0.997,0.00196,0.00196,0.00271,0.00196
"CRI","urban","5","female",2020,5111238,0.0617334630020322,587708.756363717,3200858.5,1914875.40542791,6569000,0.988,0.00919,NA,0.997,0.997,0.997,0.00252,0,NA,NA,NA,0.997,1,NA,NA,NA,NA,1,0.329,0.671,0,0,0.329,0.671,0,0,1,1,1,1,0,0,0.000478,0
"CRI","urban","3","all",2020,5111238,0.141572314616801,124272.664482145,159477.08203125,583506.431286072,1872916.65625,0.981,0.0114,NA,0.992,0.992,0.992,0.00606,0,NA,NA,NA,0.992,0.998,NA,NA,NA,NA,0.994,0.256,0.738,0,0.00479,0.256,0.733,0,0.00479,0.994,0.999,0.989,0.994,0.000871,0.00566,0.00602,0.000871
"CRI","urban","5","male",2020,5111238,0.112392242162351,604698.991185407,4421986.5,2188152.91803266,11070833.3125,0.991,0.00409,NA,0.995,0.995,0.995,0.00352,0,NA,NA,NA,0.995,0.998,NA,NA,NA,NA,0.994,0.338,0.66,0,0,0.338,0.655,0,0,0.998,0.998,0.993,0.993,0.00163,0.00163,0.00715,0
"CRI","rural","total","all",2020,5111238,0.274402908994391,130188.733838392,5562596.6640625,530054.369809433,14125000,0.857,0.0178,NA,0.874,0.874,0.874,0.0533,0,NA,NA,NA,0.874,0.928,NA,NA,NA,NA,0.992,0.0476,0.925,0,0.0233,0.0476,0.922,0,0.0221,0.973,0.996,0.97,0.992,0.00371,0.027,0.00827,0.00371
"CRI","urban","3","male",2020,5111238,0.0832192698756314,124570.901952484,159477.08203125,604048.831711107,1872916.65625,0.981,0.00887,NA,0.989,0.989,0.989,0.00751,0,NA,NA,NA,0.989,0.997,NA,NA,NA,NA,0.991,0.239,0.759,0,0.0013,0.239,0.75,0,0.0013,0.998,0.999,0.989,0.991,0.00096,0.00226,0.00924,0.00096
"CRI","urban","4","male",2020,5111238,0.101789421458762,221621.943165006,306666.6875,962140.41227333,2085974.9765625,0.982,0.00916,NA,0.991,0.991,0.991,0.0062,0,NA,NA,NA,0.991,0.997,NA,NA,NA,NA,0.997,0.287,0.708,0,0.00296,0.287,0.707,0,0.00296,0.995,0.998,0.994,0.997,0.00189,0.00485,0.00296,0.00189
"CRI","urban","total","male",2020,5111238,0.43200928145614,224201.390664665,4421986.5,903772.917428176,11070833.3125,0.978,0.00918,NA,0.987,0.987,0.987,0.00612,0,NA,NA,NA,0.987,0.993,NA,NA,NA,NA,0.994,0.275,0.716,0,0.00523,0.275,0.712,0,0.00523,0.991,0.996,0.987,0.992,0.00366,0.00889,0.00762,0.00178
"DOM","rural","2","all",2020,10847904,0.0380687765146661,4562.30047946661,5561,20488.1841224976,40700,0.521,0.224,0.0167,0.762,0.745,0.745,0.185,0.0752,NA,NA,NA,0.82,0.93,NA,NA,NA,NA,0.873,0.0182,0.695,0,0.256,0.0164,0.657,0,0.2,0.714,0.97,0.673,0.873,0.0301,0.286,0.127,0.0301
"DOM","country","2","male",2020,10847904,0.131777503017422,4599.32842880619,5557,22364.8646864655,46311.333984375,0.641,0.197,0.00999,0.849,0.839,0.839,0.138,0.0976,NA,NA,NA,0.936,0.977,NA,NA,NA,NA,0.927,0.175,0.702,0,0.11,0.171,0.678,0,0.0782,0.877,0.987,0.849,0.927,0.0133,0.123,0.0726,0.0133
"DOM","country","3","male",2020,10847904,0.131464571979152,6818.45338907366,8150,32070.5282436639,77555.3330078125,0.681,0.204,0.0104,0.895,0.884,0.884,0.107,0.0737,NA,NA,NA,0.958,0.991,NA,NA,NA,NA,0.926,0.203,0.678,0,0.104,0.2,0.662,0,0.0644,0.881,0.984,0.862,0.926,0.0157,0.119,0.074,0.0157
"DOM","rural","3","all",2020,10847904,0.026219762171979,6792.68986081513,8145,28824.726050256,64047,0.54,0.205,0.02,0.765,0.745,0.745,0.208,0.0821,NA,NA,NA,0.828,0.953,NA,NA,NA,NA,0.888,0.0432,0.69,0,0.243,0.0432,0.669,0,0.176,0.733,0.976,0.712,0.888,0.0237,0.267,0.112,0.0237
"DOM","country","5","male",2020,10847904,0.143229412837226,23707.9895647992,215000,86702.5595557775,4e+05,0.813,0.118,0.0111,0.942,0.931,0.931,0.061,0.0284,NA,NA,NA,0.959,0.992,NA,NA,NA,NA,0.957,0.351,0.604,0,0.0369,0.348,0.593,0,0.0152,0.954,0.991,0.941,0.957,0.00867,0.0456,0.0434,0.00867
"DOM","country","total","male",2020,10847904,0.65941884521989,8969.81048823643,215000,37079.683338873,4e+05,0.684,0.19,0.0129,0.887,0.874,0.874,0.107,0.0652,NA,NA,NA,0.939,0.981,NA,NA,NA,NA,0.938,0.224,0.653,0,0.111,0.222,0.639,0,0.0771,0.877,0.988,0.86,0.938,0.0118,0.123,0.0625,0.0118
"DOM","rural","1","all",2020,10847904,0.0540225280642365,1992.45779198895,3580,9756.43837501107,26105.333984375,0.406,0.308,0.00525,0.72,0.714,0.714,0.199,0.101,NA,NA,NA,0.816,0.914,NA,NA,NA,NA,0.91,0.00931,0.56,0,0.403,0.00931,0.551,0,0.35,0.569,0.972,0.56,0.91,0.0282,0.431,0.09,0.0282
"DOM","country","4","male",2020,10847904,0.134074743951836,10179.2629471539,13000,42515.8129439749,87751.3330078125,0.722,0.163,0.0199,0.904,0.884,0.884,0.101,0.0621,NA,NA,NA,0.947,0.986,NA,NA,NA,NA,0.941,0.241,0.655,0,0.0972,0.24,0.648,0,0.0533,0.896,0.993,0.888,0.941,0.00666,0.104,0.0592,0.00666
"DOM","rural","4","male",2020,10847904,0.0211036017904404,10120.7165031905,13000,39818.3386997096,85478.66796875,0.574,0.128,0.0464,0.749,0.702,0.702,0.219,0.0834,NA,NA,NA,0.786,0.921,NA,NA,NA,NA,0.898,0.0195,0.748,0,0.218,0.0195,0.734,0,0.144,0.767,0.986,0.753,0.898,0.0143,0.233,0.102,0.0143
"DOM","rural","4","all",2020,10847904,0.0285806858564391,10079.9228129148,13000,38499.7274627121,85478.66796875,0.557,0.142,0.036,0.735,0.699,0.699,0.211,0.0763,NA,NA,NA,0.775,0.91,NA,NA,NA,NA,0.919,0.0155,0.757,0,0.216,0.0155,0.746,0,0.158,0.773,0.988,0.761,0.919,0.0116,0.227,0.081,0.0116
"DOM","rural","5","all",2020,10847904,0.0222253984720562,18592.83707849,78626.6640625,68103.8992141931,160750,0.653,0.114,0.0315,0.799,0.767,0.767,0.205,0.081,NA,NA,NA,0.848,0.972,NA,NA,NA,NA,0.916,0.0345,0.828,0,0.124,0.0345,0.82,0,0.0616,0.863,0.986,0.854,0.916,0.0137,0.137,0.084,0.0137
"DOM","rural","3","male",2020,10847904,0.018634993977329,6762.03693599814,8114,29191.7018446038,64047,0.513,0.231,0.0209,0.765,0.744,0.744,0.223,0.096,NA,NA,NA,0.84,0.967,NA,NA,NA,NA,0.861,0.0516,0.658,0,0.261,0.0516,0.63,0,0.179,0.71,0.971,0.682,0.861,0.0291,0.29,0.139,0.0291
"DOM","urban","total","male",2020,10847904,0.536589979703085,9543.17292157029,215000,39436.7255266665,4e+05,0.725,0.183,0.0111,0.919,0.908,0.908,0.085,0.0604,NA,NA,NA,0.968,0.993,NA,NA,NA,NA,0.949,0.271,0.649,0,0.0715,0.268,0.638,0,0.0437,0.92,0.991,0.905,0.949,0.00879,0.0803,0.0512,0.00879
"DOM","country","1","male",2020,10847904,0.122259677568095,2155.47046326237,3583.33333333333,10638.5214749049,26105.333984375,0.542,0.282,0.0132,0.837,0.823,0.823,0.136,0.0677,NA,NA,NA,0.891,0.959,NA,NA,NA,NA,0.935,0.132,0.628,0,0.225,0.13,0.615,0,0.19,0.76,0.985,0.745,0.935,0.0152,0.24,0.0652,0.0152
"DOM","country","1","all",2020,10847904,0.2,2192.33358649429,3583.33333333333,10469.7534818323,30211.0234375,0.569,0.265,0.0119,0.846,0.834,0.834,0.128,0.0767,NA,NA,NA,0.911,0.962,NA,NA,NA,NA,0.935,0.137,0.646,0,0.204,0.136,0.638,0,0.161,0.784,0.988,0.774,0.935,0.0122,0.216,0.0645,0.0122
"DOM","country","2","all",2020,10847904,0.2,4576.796331114,5562.5,21905.5784055347,46311.333984375,0.633,0.213,0.0105,0.857,0.846,0.846,0.123,0.0889,NA,NA,NA,0.935,0.97,NA,NA,NA,NA,0.932,0.181,0.696,0,0.112,0.177,0.678,0,0.0772,0.877,0.989,0.854,0.932,0.0114,0.123,0.0683,0.0114
"DOM","country","3","all",2020,10847904,0.2,6833.40548732436,8160,31703.2818551704,77555.3330078125,0.685,0.192,0.0122,0.889,0.877,0.877,0.114,0.0849,NA,NA,NA,0.961,0.991,NA,NA,NA,NA,0.934,0.223,0.665,0,0.0992,0.219,0.651,0,0.0637,0.888,0.988,0.871,0.934,0.0125,0.112,0.0656,0.0125
"DOM","country","4","all",2020,10847904,0.2,10131.8610307819,13000,40455.9436624466,87751.3330078125,0.744,0.142,0.0151,0.901,0.886,0.886,0.0993,0.0572,NA,NA,NA,0.943,0.985,NA,NA,NA,NA,0.955,0.237,0.679,0,0.0793,0.236,0.67,0,0.0493,0.916,0.995,0.906,0.955,0.0051,0.0844,0.045,0.0051
"DOM","country","5","all",2020,10847904,0.2,23049.6620613959,215000,84589.9851468303,4e+05,0.818,0.109,0.0102,0.938,0.927,0.927,0.0663,0.0332,NA,NA,NA,0.961,0.994,NA,NA,NA,NA,0.968,0.348,0.615,0,0.0294,0.346,0.608,0,0.0135,0.963,0.993,0.954,0.968,0.00718,0.0365,0.0322,0.00718
"DOM","country","total","all",2020,10847904,1,8537.60347646978,215000,34999.2440473064,4e+05,0.69,0.184,0.012,0.886,0.874,0.874,0.106,0.0682,NA,NA,NA,0.942,0.98,NA,NA,NA,NA,0.945,0.225,0.66,0,0.105,0.223,0.649,0,0.073,0.886,0.99,0.872,0.945,0.00966,0.114,0.0551,0.00966
"DOM","country","1","female",2020,10847904,0.0777403224319053,2250.30702189437,3576,10204.3375461711,30211.0234375,0.607,0.242,0.0101,0.859,0.849,0.849,0.116,0.0893,NA,NA,NA,0.938,0.965,NA,NA,NA,NA,0.936,0.146,0.672,0,0.175,0.146,0.669,0,0.122,0.817,0.992,0.814,0.936,0.00786,0.183,0.0636,0.00786
"DOM","country","2","female",2020,10847904,0.0682224969825775,4533.27368531609,5562.5,21018.4282432257,41659.6655273438,0.619,0.24,0.0114,0.871,0.859,0.859,0.0988,0.0739,NA,NA,NA,0.933,0.958,NA,NA,NA,NA,0.939,0.191,0.687,0,0.114,0.187,0.677,0,0.0756,0.877,0.992,0.864,0.939,0.00808,0.123,0.0608,0.00808
"DOM","rural","5","male",2020,10847904,0.0161088537185952,19317.6953369121,78626.6640625,70678.0773990218,160750,0.656,0.131,0.026,0.813,0.787,0.787,0.182,0.0779,NA,NA,NA,0.864,0.968,NA,NA,NA,NA,0.898,0.0472,0.803,0,0.136,0.0472,0.792,0,0.0591,0.85,0.986,0.839,0.898,0.0143,0.15,0.102,0.0143
"DOM","country","3","female",2020,10847904,0.0685354280208477,6862.08658341557,8160,30998.8302938625,66934,0.692,0.172,0.0154,0.879,0.863,0.863,0.128,0.104,NA,NA,NA,0.967,0.991,NA,NA,NA,NA,0.949,0.259,0.643,0,0.0916,0.253,0.633,0,0.0623,0.902,0.993,0.887,0.949,0.00683,0.0984,0.051,0.00683
"DOM","country","4","female",2020,10847904,0.0659252560481638,10035.4579194196,13000,36266.7078058063,73083.333984375,0.783,0.105,0.00679,0.895,0.888,0.888,0.0957,0.0485,NA,NA,NA,0.937,0.984,NA,NA,NA,NA,0.98,0.229,0.721,0,0.0481,0.229,0.709,0,0.0422,0.95,0.998,0.938,0.98,0.00237,0.0504,0.0202,0.00237
"DOM","country","5","female",2020,10847904,0.0567705871627736,21388.7339914306,113000,79260.063310706,292733.34375,0.832,0.0881,0.008,0.928,0.92,0.92,0.0783,0.0443,NA,NA,NA,0.964,0.998,NA,NA,NA,NA,0.993,0.342,0.642,0,0.0123,0.342,0.642,0,0.00949,0.984,0.996,0.984,0.993,0.00379,0.016,0.00656,0.00379
"DOM","country","total","female",2020,10847904,0.34058115478011,7700.78251736793,113000,30971.1853718912,292733.34375,0.699,0.174,0.0104,0.884,0.874,0.874,0.105,0.0735,NA,NA,NA,0.947,0.978,NA,NA,NA,NA,0.958,0.227,0.674,0,0.0933,0.225,0.667,0,0.0658,0.901,0.994,0.892,0.958,0.00592,0.0992,0.0422,0.00592
"DOM","urban","5","male",2020,10847904,0.127120559118631,24264.3323624471,215000,88733.1991373618,4e+05,0.834,0.116,0.00912,0.959,0.95,0.95,0.0446,0.0217,NA,NA,NA,0.972,0.995,NA,NA,NA,NA,0.965,0.392,0.577,0,0.0234,0.389,0.566,0,0.0092,0.969,0.992,0.955,0.965,0.00791,0.0313,0.0354,0.00791
"DOM","rural","3","female",2020,10847904,0.00758476819464996,6868.00093884582,8145,27923.1043339431,49590,0.601,0.147,0.018,0.766,0.748,0.748,0.175,0.051,NA,NA,NA,0.799,0.923,NA,NA,NA,NA,0.948,0.0244,0.762,0,0.202,0.0244,0.756,0,0.168,0.786,0.988,0.78,0.948,0.0117,0.214,0.0521,0.0117
"DOM","rural","4","female",2020,10847904,0.00747708406599865,9964.78517536229,13000,34778.0297773086,57228.001953125,0.516,0.175,0.0105,0.702,0.691,0.691,0.193,0.0591,NA,NA,NA,0.75,0.884,NA,NA,NA,NA,0.971,0.00576,0.779,0,0.21,0.00576,0.776,0,0.19,0.785,0.995,0.781,0.971,0.00511,0.215,0.0289,0.00511
"DOM","rural","5","female",2020,10847904,0.00611654475346096,16683.8122740805,69000,61324.4082603273,92250,0.647,0.0686,0.0464,0.762,0.716,0.716,0.268,0.0893,NA,NA,NA,0.805,0.984,NA,NA,NA,NA,0.964,0,0.896,0,0.092,0,0.896,0,0.0684,0.896,0.988,0.896,0.964,0.0122,0.104,0.0358,0.0122
"DOM","rural","total","female",2020,10847904,0.0512647084598607,5940.42154445632,69000,23258.0962063572,92250,0.519,0.211,0.0159,0.746,0.73,0.73,0.196,0.084,NA,NA,NA,0.814,0.926,NA,NA,NA,NA,0.925,0.0148,0.709,0,0.257,0.0148,0.704,0,0.206,0.723,0.98,0.719,0.925,0.0198,0.277,0.0749,0.0198
"DOM","rural","1","male",2020,10847904,0.0384705804553081,2013.67143335575,3580,10386.7987955593,26105.333984375,0.407,0.306,0.00681,0.72,0.714,0.714,0.202,0.096,NA,NA,NA,0.81,0.916,NA,NA,NA,NA,0.93,0.0089,0.557,0,0.411,0.0089,0.545,0,0.376,0.566,0.977,0.554,0.93,0.0233,0.434,0.0702,0.0233
"DOM","rural","2","male",2020,10847904,0.0253107419512264,4544.23919705769,5554.16666666667,20683.8162254004,39066.6669921875,0.504,0.229,0.0143,0.748,0.733,0.733,0.187,0.0708,NA,NA,NA,0.804,0.92,NA,NA,NA,NA,0.839,0.0138,0.681,0,0.266,0.0109,0.625,0,0.203,0.695,0.961,0.636,0.839,0.0388,0.305,0.161,0.0388
"DOM","urban","3","female",2020,10847904,0.0609506598261978,6861.3505944191,8160,31381.5770681022,66934,0.704,0.175,0.015,0.894,0.879,0.879,0.121,0.111,NA,NA,NA,0.99,1,NA,NA,NA,NA,0.949,0.291,0.627,0,0.0765,0.285,0.617,0,0.0478,0.917,0.994,0.901,0.949,0.00616,0.0826,0.0508,0.00616
"DOM","urban","4","female",2020,10847904,0.0584481719821652,10044.4988531318,13000,36457.1495320193,73083.333984375,0.82,0.0954,0.00628,0.922,0.915,0.915,0.0824,0.0471,NA,NA,NA,0.962,0.998,NA,NA,NA,NA,0.981,0.259,0.713,0,0.0258,0.259,0.7,0,0.0219,0.972,0.998,0.959,0.981,0.002,0.0278,0.019,0.002
"DOM","urban","5","female",2020,10847904,0.0506540424093126,21956.8597100685,113000,81425.8181365856,292733.34375,0.853,0.0903,0.00367,0.947,0.943,0.943,0.057,0.0392,NA,NA,NA,0.982,1,NA,NA,NA,NA,0.997,0.381,0.613,0,0.00327,0.381,0.613,0,0.00285,0.994,0.997,0.994,0.997,0.00284,0.00612,0.00326,0.00284
"DOM","urban","1","male",2020,10847904,0.0837890971127866,2220.57548499527,3583.33333333333,10754.0963876546,22848,0.602,0.271,0.016,0.889,0.873,0.873,0.106,0.0548,NA,NA,NA,0.928,0.979,NA,NA,NA,NA,0.937,0.187,0.66,0,0.141,0.185,0.647,0,0.105,0.847,0.988,0.832,0.937,0.0116,0.153,0.063,0.0116
"DOM","rural","total","all",2020,10847904,0.174093573976666,6310.54359569971,78626.6640625,25744.8315724723,160750,0.513,0.218,0.019,0.75,0.731,0.731,0.2,0.0852,NA,NA,NA,0.816,0.931,NA,NA,NA,NA,0.9,0.0212,0.681,0,0.274,0.0208,0.663,0,0.216,0.702,0.977,0.684,0.9,0.0232,0.298,0.0997,0.0232
"DOM","rural","1","female",2020,10847904,0.0155519476089283,1939.98197883206,3576,8197.1268415399,20400,0.404,0.313,0.0019,0.718,0.716,0.716,0.194,0.113,NA,NA,NA,0.829,0.91,NA,NA,NA,NA,0.868,0.0102,0.566,0,0.385,0.0102,0.564,0,0.294,0.576,0.961,0.574,0.868,0.0388,0.424,0.132,0.0388
"DOM","rural","2","female",2020,10847904,0.0127580345634397,4598.13236690093,5561,20100.0684100556,40700,0.55,0.215,0.021,0.787,0.766,0.766,0.181,0.083,NA,NA,NA,0.849,0.947,NA,NA,NA,NA,0.934,0.0261,0.72,0,0.239,0.0261,0.713,0,0.194,0.746,0.985,0.739,0.934,0.0149,0.254,0.0662,0.0149
"DOM","urban","3","all",2020,10847904,0.173780237828021,6839.54861416719,8160,32137.5950402997,77555.3330078125,0.709,0.19,0.011,0.909,0.898,0.898,0.0986,0.0853,NA,NA,NA,0.984,0.997,NA,NA,NA,NA,0.942,0.253,0.661,0,0.0752,0.249,0.649,0,0.045,0.914,0.989,0.897,0.942,0.0106,0.0858,0.0578,0.0106
"DOM","urban","4","all",2020,10847904,0.171419314143561,10140.5206727611,13000,40782.1029459043,87751.3330078125,0.777,0.142,0.0114,0.93,0.919,0.919,0.0794,0.0538,NA,NA,NA,0.973,0.998,NA,NA,NA,NA,0.961,0.276,0.665,0,0.055,0.275,0.657,0,0.03,0.941,0.996,0.931,0.961,0.00394,0.059,0.0386,0.00394
"DOM","urban","5","all",2020,10847904,0.177774601527944,23606.8547667314,215000,86651.0772598103,4e+05,0.84,0.108,0.00743,0.955,0.948,0.948,0.0484,0.0271,NA,NA,NA,0.975,0.996,NA,NA,NA,NA,0.975,0.389,0.588,0,0.0172,0.386,0.581,0,0.00724,0.976,0.994,0.967,0.975,0.00634,0.0235,0.0255,0.00634
"DOM","urban","total","all",2020,10847904,0.825906426023334,9007.04747386078,215000,36949.9901512634,4e+05,0.727,0.177,0.0105,0.915,0.904,0.904,0.0862,0.0646,NA,NA,NA,0.969,0.991,NA,NA,NA,NA,0.954,0.269,0.656,0,0.0687,0.266,0.646,0,0.0426,0.925,0.993,0.912,0.954,0.00678,0.0755,0.0456,0.00678
"DOM","urban","1","female",2020,10847904,0.0621883748229769,2327.9125040312,3566.6666015625,10706.2968883691,30211.0234375,0.659,0.224,0.0122,0.895,0.883,0.883,0.0963,0.0834,NA,NA,NA,0.966,0.979,NA,NA,NA,NA,0.954,0.18,0.699,0,0.121,0.18,0.696,0,0.0784,0.879,1,0.875,0.954,0,0.121,0.0461,0
"DOM","urban","2","female",2020,10847904,0.0554644624191378,4518.35477570609,5562.5,21229.6710098952,41659.6655273438,0.636,0.247,0.00903,0.891,0.882,0.882,0.0783,0.0717,NA,NA,NA,0.954,0.961,NA,NA,NA,NA,0.941,0.232,0.679,0,0.0836,0.227,0.668,0,0.0461,0.91,0.994,0.894,0.941,0.0064,0.09,0.0594,0.0064
"DOM","rural","total","male",2020,10847904,0.122828865516806,6465.02030580953,78626.6640625,26782.712717302,160750,0.51,0.221,0.0205,0.751,0.731,0.731,0.202,0.0858,NA,NA,NA,0.817,0.933,NA,NA,NA,NA,0.889,0.0242,0.669,0,0.282,0.0236,0.644,0,0.221,0.693,0.975,0.668,0.889,0.0247,0.307,0.111,0.0247
"DOM","urban","1","all",2020,10847904,0.145977471935764,2266.30250495027,3583.33333333333,10733.7331553113,30211.0234375,0.628,0.25,0.0143,0.892,0.877,0.877,0.102,0.0678,NA,NA,NA,0.945,0.979,NA,NA,NA,NA,0.945,0.184,0.678,0,0.132,0.183,0.669,0,0.0931,0.861,0.994,0.852,0.945,0.00633,0.139,0.0553,0.00633
"DOM","urban","2","all",2020,10847904,0.161931223485334,4580.20419356867,5562.5,22238.7968240258,46311.333984375,0.661,0.211,0.00894,0.881,0.872,0.872,0.108,0.0924,NA,NA,NA,0.964,0.98,NA,NA,NA,NA,0.946,0.222,0.697,0,0.0749,0.217,0.683,0,0.0462,0.918,0.993,0.9,0.946,0.00664,0.0816,0.0535,0.00664
"DOM","urban","4","male",2020,10847904,0.112971142161396,10190.199729911,13000,43019.7152786934,87751.3330078125,0.751,0.17,0.0145,0.936,0.921,0.921,0.0776,0.0578,NA,NA,NA,0.979,0.999,NA,NA,NA,NA,0.95,0.286,0.636,0,0.0727,0.284,0.631,0,0.0348,0.922,0.995,0.915,0.95,0.00511,0.0778,0.0504,0.00511
"DOM","urban","2","male",2020,10847904,0.106466761066196,4612.42499824358,5557,22764.5066346137,46311.333984375,0.676,0.189,0.00888,0.875,0.866,0.866,0.125,0.104,NA,NA,NA,0.97,0.991,NA,NA,NA,NA,0.95,0.216,0.707,0,0.0699,0.212,0.692,0,0.0462,0.923,0.993,0.904,0.95,0.00678,0.0767,0.0501,0.00678
"DOM","urban","3","male",2020,10847904,0.112829578001823,6827.77116090179,8150,32545.9967649358,77555.3330078125,0.712,0.199,0.0085,0.919,0.91,0.91,0.0851,0.0696,NA,NA,NA,0.98,0.995,NA,NA,NA,NA,0.938,0.231,0.681,0,0.0745,0.227,0.668,0,0.0432,0.912,0.987,0.895,0.938,0.0132,0.0877,0.062,0.0132
"DOM","urban","total","female",2020,10847904,0.289316446320249,8012.70530367417,113000,32337.8870317004,292733.34375,0.732,0.168,0.00945,0.909,0.899,0.899,0.0882,0.0716,NA,NA,NA,0.971,0.987,NA,NA,NA,NA,0.964,0.265,0.668,0,0.064,0.263,0.66,0,0.0407,0.933,0.997,0.923,0.964,0.00342,0.0674,0.0364,0.00342
"ECU","urban","2","male",2020,17510643,0.0810794862754116,78.8071836632789,101.285714285714,435.398538617083,1084,0.819,0.101,0.0422,0.962,0.92,0.92,0.0803,0.0627,NA,NA,NA,0.982,1,NA,NA,NA,0.92,NA,0.635,0.357,0.00823,0.00823,NA,NA,NA,NA,1,1,NA,NA,0.000139,0.000139,NA,0.000139
"ECU","urban","5","male",2020,17510643,0.136357954216548,559.764396306457,8300,2388.08800863146,24000,0.969,0.0162,0.00365,0.989,0.985,0.985,0.0147,0.0055,NA,NA,NA,0.991,1,NA,NA,NA,0.987,NA,0.943,0.0552,0.00148,0.00148,NA,NA,NA,NA,1,1,NA,NA,0.000355,0.000355,NA,0.000355
"ECU","urban","3","female",2020,17510643,0.0390495277024827,128.989179471462,152.5,684.146191724734,1250,0.874,0.0357,0.0164,0.926,0.909,0.909,0.0906,0.0167,NA,NA,NA,0.926,1,NA,NA,NA,0.909,NA,0.782,0.177,0.0395,0.0395,NA,NA,NA,NA,0.998,0.998,NA,NA,0.00188,0.00188,NA,0.00188
"ECU","urban","3","male",2020,17510643,0.100543385615776,127.658692490627,152.5,773.113255095404,1684,0.891,0.0687,0.00685,0.967,0.96,0.96,0.0398,0.0217,NA,NA,NA,0.982,1,NA,NA,NA,0.96,NA,0.729,0.262,0.00877,0.00877,NA,NA,NA,NA,0.999,0.999,NA,NA,0.000636,0.000636,NA,0.000636
"ECU","urban","2","female",2020,17510643,0.0422416095553207,79.1273848902646,101.25,457.345390184646,1109,0.824,0.0614,0.0928,0.979,0.886,0.886,0.114,0.095,NA,NA,NA,0.981,1,NA,NA,NA,0.886,NA,0.764,0.218,0.0153,0.0155,NA,NA,NA,NA,0.997,0.998,NA,NA,0.00234,0.00252,NA,0.00234
"ECU","urban","1","male",2020,17510643,0.0552941634932343,34.7565193923308,60,230.086719205993,520,0.796,0.15,0.0324,0.978,0.945,0.945,0.0546,0.0359,NA,NA,NA,0.981,1,NA,NA,NA,0.945,NA,0.643,0.304,0.034,0.034,NA,NA,NA,NA,0.981,0.981,NA,NA,0.0192,0.0192,NA,0.0192
"ECU","urban","4","female",2020,17510643,0.0543365011983449,197.870302674276,257.5,1003.77528106497,2274,0.925,0.0382,0.029,0.992,0.963,0.963,0.0366,0.029,NA,NA,NA,0.992,1,NA,NA,NA,0.963,NA,0.78,0.218,0.00171,0.00171,NA,NA,NA,NA,1,1,NA,NA,6.63e-05,6.63e-05,NA,6.63e-05
"ECU","urban","4","male",2020,17510643,0.096540860582684,199.367905500077,259,973.660597198812,2200,0.935,0.0462,0.000511,0.981,0.981,0.981,0.0187,0.0116,NA,NA,NA,0.993,1,NA,NA,NA,0.981,NA,0.848,0.137,0.0106,0.0106,NA,NA,NA,NA,0.995,0.995,NA,NA,0.00468,0.00468,NA,0.00468
"ECU","urban","total","female",2020,17510643,0.196961345563624,169.266846109801,2793,764.062663805295,6320,0.873,0.0468,0.0496,0.969,0.92,0.92,0.0802,0.0524,NA,NA,NA,0.972,1,NA,NA,NA,0.92,NA,0.782,0.199,0.0187,0.0187,NA,NA,NA,NA,0.999,0.999,NA,NA,0.000993,0.00103,NA,0.000993
"ECU","rural","2","female",2020,17510643,0.0128920389225681,81.1530750049368,100,434.731236264967,796,0.412,0.202,0.0314,0.646,0.614,0.614,0.352,0.202,NA,NA,NA,0.816,0.967,NA,NA,NA,0.677,NA,0.29,0.495,0.145,0.178,NA,NA,NA,NA,0.93,0.963,NA,NA,0.037,0.0704,NA,0.037
"ECU","rural","5","all",2020,17510643,0.0244004186967532,470.477857420034,11500,1772.58444369842,11500,0.57,0.04,0.00446,0.615,0.61,0.61,0.345,0.221,NA,NA,NA,0.832,0.955,NA,NA,NA,0.693,NA,0.431,0.466,0.0589,0.0657,NA,NA,NA,NA,0.956,0.962,NA,NA,0.0375,0.0443,NA,0.0375
"ECU","urban","5","female",2020,17510643,0.0392416270866986,449.794379457053,2793,1535.65107170741,6320,0.99,0.000521,0,0.99,0.99,0.99,0.00988,0.00742,NA,NA,NA,0.998,1,NA,NA,NA,0.99,NA,0.949,0.0507,0,0,NA,NA,NA,NA,1,1,NA,NA,0,0,NA,0
